Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
1;Fri;16.08.19;21:00;Athletic Club;0.5;1–0;0.9;Barcelona;47,693;San Mamés;Carlos del Cerro;Match Report;
1;Sat;17.08.19;17:00;Celta Vigo;0.8;1–3;1.7;Real Madrid;23,566;Estadio de Balaídos;Javier Estrada;Match Report;
1;Sat;17.08.19;19:00;Valencia;2.3;1–1;1.3;Real Sociedad;41,846;Estadio de Mestalla;Jesús Gil;Match Report;
1;Sat;17.08.19;20:00;Mallorca;1.7;2–1;0.7;Eibar;15,127;Iberostar Estadi;Mario Melero;Match Report;
1;Sat;17.08.19;21:00;Leganés;1;0–1;0.2;Osasuna;10,020;Estadio Municipal de Butarque;Alberola Rojas;Match Report;
1;Sat;17.08.19;21:00;Villarreal;1.6;4–4;2.2;Granada;14,753;Estadio de la Cerámica;Adrián Cordero;Match Report;
1;Sun;18.08.19;17:00;Alavés;0.4;1–0;0.7;Levante;12,029;Estadio de Mendizorroza;César Soto;Match Report;
1;Sun;18.08.19;19:00;Espanyol;0.2;0–2;1.2;Sevilla;19,832;RCDE Stadium;Juan Martínez;Match Report;
1;Sun;18.08.19;21:00;Betis;0.9;1–2;0.7;Valladolid;51,497;Estadio Benito Villamarín;Santiago Jaime;Match Report;
1;Sun;18.08.19;22:00;Atlético Madrid;1.6;1–0;0.4;Getafe;55,099;Estadio Wanda Metropolitano;Guillermo Cuadra;Match Report;
;;;;;;;;;;;;;
2;Fri;23.08.19;20:00;Granada;0.6;0–1;0.5;Sevilla;15,849;Estadio Nuevo Los Cármenes;José Sánchez;Match Report;
2;Fri;23.08.19;22:00;Levante;2;2–1;2.8;Villarreal;20,240;Estadio Ciudad de Valencia;José Luis Munuera;Match Report;
2;Sat;24.08.19;17:00;Osasuna;0.6;0–0;0.6;Eibar;13,978;Estadio El Sadar;David Medié;Match Report;
2;Sat;24.08.19;19:00;Real Madrid;1.1;1–1;0.6;Valladolid;63,037;Estadio Santiago Bernabéu;Pablo González;Match Report;
2;Sat;24.08.19;21:00;Celta Vigo;1.8;1–0;0.9;Valencia;20,034;Estadio de Balaídos;Alejandro Hernández;Match Report;
2;Sat;24.08.19;21:00;Getafe;0.3;1–1;0.3;Athletic Club;10,103;Coliseum Alfonso Pérez;Antonio Matéu Lahoz;Match Report;
2;Sun;25.08.19;17:00;Alavés;0.5;0–0;0.1;Espanyol;14,567;Estadio de Mendizorroza;Eduardo Prieto;Match Report;
2;Sun;25.08.19;17:00;Mallorca;0.7;0–1;1.3;Real Sociedad;18,028;Iberostar Estadi;Valentín Pizarro;Match Report;
2;Sun;25.08.19;19:00;Leganés;0.4;0–1;1.1;Atlético Madrid;11,742;Estadio Municipal de Butarque;Ricardo de Burgos;Match Report;
2;Sun;25.08.19;21:00;Barcelona;1.8;5–2;0.2;Betis;79,159;Camp Nou;José González;Match Report;
;;;;;;;;;;;;;
3;Fri;30.08.19;20:00;Sevilla;1.3;1–1;0.5;Celta Vigo;37,787;Estadio Ramón Sánchez Pizjuán;Carlos del Cerro;Match Report;
3;Fri;30.08.19;22:00;Athletic Club;0.9;2–0;0.3;Real Sociedad;46,697;San Mamés;Javier Estrada;Match Report;
3;Sat;31.08.19;17:00;Osasuna;1.6;2–2;0.3;Barcelona;16,742;Estadio El Sadar;Juan Martínez;Match Report;
3;Sat;31.08.19;19:00;Levante;1.6;2–0;1;Valladolid;19,347;Estadio Ciudad de Valencia;Adrián Cordero;Match Report;
3;Sat;31.08.19;19:00;Getafe;1.1;1–1;0.9;Alavés;10,806;Coliseum Alfonso Pérez;Mario Melero;Match Report;
3;Sat;31.08.19;21:00;Betis;1.5;2–1;1;Leganés;47,819;Estadio Benito Villamarín;Guillermo Cuadra;Match Report;
3;Sun;01.09.19;17:00;Valencia;2.1;2–0;1.2;Mallorca;40,441;Estadio de Mestalla;Alberola Rojas;Match Report;
3;Sun;01.09.19;19:00;Atlético Madrid;1.6;3–2;0.6;Eibar;56,664;Estadio Wanda Metropolitano;Santiago Jaime;Match Report;
3;Sun;01.09.19;19:00;Espanyol;0.9;0–3;1.5;Granada;20,870;RCDE Stadium;César Soto;Match Report;
3;Sun;01.09.19;21:00;Villarreal;1.5;2–2;1.8;Real Madrid;20,128;Estadio de la Cerámica;Jesús Gil;Match Report;
;;;;;;;;;;;;;
4;Fri;13.09.19;21:00;Mallorca;1.6;0–0;1.2;Athletic Club;16,390;Iberostar Estadi;Pablo González;Match Report;
4;Sat;14.09.19;13:00;Real Madrid;2.5;3–2;0.7;Levante;60,401;Estadio Santiago Bernabéu;Ricardo de Burgos;Match Report;
4;Sat;14.09.19;16:00;Leganés;0.6;0–3;0.9;Villarreal;7,670;Estadio Municipal de Butarque;David Medié;Match Report;
4;Sat;14.09.19;18:30;Real Sociedad;1.3;2–0;1;Atlético Madrid;34,719;Estadio Municipal de Anoeta;Antonio Matéu Lahoz;Match Report;
4;Sat;14.09.19;21:00;Barcelona;2;5–2;1.3;Valencia;81,617;Camp Nou;José Sánchez;Match Report;
4;Sun;15.09.19;12:00;Eibar;0.5;1–2;1.5;Espanyol;5,410;Estadio Municipal de Ipurúa;Valentín Pizarro;Match Report;
4;Sun;15.09.19;14:00;Alavés;0.5;0–1;1.3;Sevilla;16,309;Estadio de Mendizorroza;Alejandro Hernández;Match Report;
4;Sun;15.09.19;16:00;Celta Vigo;0.2;0–2;1.1;Granada;18,259;Estadio de Balaídos;Eduardo Prieto;Match Report;
4;Sun;15.09.19;18:30;Valladolid;0.7;1–1;1.9;Osasuna;20,670;Estadio Municipal José Zorrilla;José Luis Munuera;Match Report;
4;Sun;15.09.19;21:00;Betis;0.9;1–1;1.4;Getafe;47,884;Estadio Benito Villamarín;José González;Match Report;
;;;;;;;;;;;;;
5;Fri;20.09.19;21:00;Osasuna;1.5;0–0;0.4;Betis;15,569;Estadio El Sadar;Carlos del Cerro;Match Report;
5;Sat;21.09.19;13:00;Villarreal;2;2–0;0.5;Valladolid;16,195;Estadio de la Cerámica;César Soto;Match Report;
5;Sat;21.09.19;16:00;Levante;1.1;0–0;1.4;Eibar;18,904;Estadio Ciudad de Valencia;Alberola Rojas;Match Report;
5;Sat;21.09.19;18:30;Atlético Madrid;1.1;0–0;0.4;Celta Vigo;57,701;Estadio Wanda Metropolitano;Mario Melero;Match Report;
5;Sat;21.09.19;21:00;Granada;1.7;2–0;0.7;Barcelona;18,880;Estadio Nuevo Los Cármenes;Guillermo Cuadra;Match Report;
5;Sun;22.09.19;12:00;Getafe;2;4–2;0.7;Mallorca;11,338;Coliseum Alfonso Pérez;Santiago Jaime;Match Report;
5;Sun;22.09.19;14:00;Espanyol;1;1–3;1.1;Real Sociedad;19,173;RCDE Stadium;Adrián Cordero;Match Report;
5;Sun;22.09.19;16:00;Valencia;1.4;1–1;0.9;Leganés;39,014;Estadio de Mestalla;Javier Estrada;Match Report;
5;Sun;22.09.19;18:30;Athletic Club;2.3;2–0;0.5;Alavés;45,143;San Mamés;Jesús Gil;Match Report;
5;Sun;22.09.19;21:00;Sevilla;0.4;0–1;0.9;Real Madrid;42,354;Estadio Ramón Sánchez Pizjuán;Juan Martínez;Match Report;
;;;;;;;;;;;;;
6;Tue;24.09.19;19:00;Valladolid;1.3;1–1;0.4;Granada;18,410;Estadio Municipal José Zorrilla;Valentín Pizarro;Match Report;
6;Tue;24.09.19;20:00;Betis;2.7;3–1;1.2;Levante;44,560;Estadio Benito Villamarín;Eduardo Prieto;Match Report;
6;Tue;24.09.19;21:00;Barcelona;0.7;2–1;0.5;Villarreal;70,316;Camp Nou;Ricardo de Burgos;Match Report;
6;Wed;25.09.19;19:00;Leganés;0.4;1–1;1.1;Athletic Club;11,036;Estadio Municipal de Butarque;José González;Match Report;
6;Wed;25.09.19;19:00;Mallorca;0.5;0–2;1;Atlético Madrid;19,348;Iberostar Estadi;Alejandro Hernández;Match Report;
6;Wed;25.09.19;20:00;Valencia;1.1;3–3;1.8;Getafe;37,814;Estadio de Mestalla;José Luis Munuera;Match Report;
6;Wed;25.09.19;21:00;Real Madrid;1.2;2–0;0.1;Osasuna;57,520;Estadio Santiago Bernabéu;Antonio Matéu Lahoz;Match Report;
6;Thu;26.09.19;19:00;Eibar;1.6;3–2;1.6;Sevilla;5,434;Estadio Municipal de Ipurúa;Pablo González;Match Report;
6;Thu;26.09.19;20:00;Celta Vigo;0.7;1–1;1.4;Espanyol;16,361;Estadio de Balaídos;José Sánchez;Match Report;
6;Thu;26.09.19;21:00;Real Sociedad;3.1;3–0;0.2;Alavés;28,720;Estadio Municipal de Anoeta;David Medié;Match Report;
;;;;;;;;;;;;;
7;Fri;27.09.19;21:00;Villarreal;3;5–1;0.9;Betis;18,135;Estadio de la Cerámica;Javier Estrada;Match Report;
7;Sat;28.09.19;13:00;Athletic Club;1.1;0–1;1.7;Valencia;42,420;San Mamés;Mario Melero;Match Report;
7;Sat;28.09.19;16:00;Getafe;0.6;0–2;1.4;Barcelona;15,135;Coliseum Alfonso Pérez;Jesús Gil;Match Report;
7;Sat;28.09.19;18:30;Granada;0.7;1–0;1.1;Leganés;15,519;Estadio Nuevo Los Cármenes;Adrián Cordero;Match Report;
7;Sat;28.09.19;21:00;Atlético Madrid;0.5;0–0;0.4;Real Madrid;68,032;Estadio Wanda Metropolitano;José González;Match Report;
7;Sun;29.09.19;12:00;Espanyol;1.1;0–2;1.5;Valladolid;20,911;RCDE Stadium;Guillermo Cuadra;Match Report;
7;Sun;29.09.19;14:00;Eibar;0.8;2–0;0.9;Celta Vigo;5,453;Estadio Municipal de Ipurúa;Juan Martínez;Match Report;
7;Sun;29.09.19;16:00;Alavés;1.8;2–0;0.1;Mallorca;17,135;Estadio de Mendizorroza;Carlos del Cerro;Match Report;
7;Sun;29.09.19;18:30;Levante;1.3;1–1;1.1;Osasuna;19,362;Estadio Ciudad de Valencia;César Soto;Match Report;
7;Sun;29.09.19;21:00;Sevilla;1.3;3–2;0.9;Real Sociedad;37,414;Estadio Ramón Sánchez Pizjuán;Alberola Rojas;Match Report;
;;;;;;;;;;;;;
8;Fri;04.10.19;21:00;Betis;1.5;1–1;1.3;Eibar;47,056;Estadio Benito Villamarín;Alejandro Hernández;Match Report;
8;Sat;05.10.19;13:00;Leganés;2.7;1–2;1.3;Levante;10,160;Estadio Municipal de Butarque;José Luis Munuera;Match Report;
8;Sat;05.10.19;16:00;Real Madrid;2.2;4–2;1.6;Granada;70,315;Estadio Santiago Bernabéu;Santiago Jaime;Match Report;
8;Sat;05.10.19;18:30;Valencia;1.3;2–1;1;Alavés;38,943;Estadio de Mestalla;Eduardo Prieto;Match Report;
8;Sat;05.10.19;21:00;Osasuna;1.1;2–1;1.6;Villarreal;15,349;Estadio El Sadar;Valentín Pizarro;Match Report;
8;Sun;06.10.19;12:00;Mallorca;0.6;2–0;1;Espanyol;15,052;Iberostar Estadi;Ricardo de Burgos;Match Report;
8;Sun;06.10.19;14:00;Celta Vigo;1.7;1–0;0.2;Athletic Club;19,690;Estadio de Balaídos;David Medié;Match Report;
8;Sun;06.10.19;16:00;Valladolid;1.1;0–0;0.9;Atlético Madrid;23,650;Estadio Municipal José Zorrilla;José Sánchez;Match Report;
8;Sun;06.10.19;18:30;Real Sociedad;1;1–2;0.9;Getafe;30,153;Estadio Municipal de Anoeta;Pablo González;Match Report;
8;Sun;06.10.19;21:00;Barcelona;2;4–0;1.8;Sevilla;81,331;Camp Nou;Antonio Matéu Lahoz;Match Report;
;;;;;;;;;;;;;
9;Fri;18.10.19;21:00;Granada;0.4;1–0;0.9;Osasuna;16,986;Estadio Nuevo Los Cármenes;Javier Estrada;Match Report;
9;Sat;19.10.19;13:00;Eibar;0.4;0–3;2.1;Barcelona;7,295;Estadio Municipal de Ipurúa;Mario Melero;Match Report;
9;Sat;19.10.19;16:00;Atlético Madrid;1.7;1–1;0.6;Valencia;61,603;Estadio Wanda Metropolitano;Adrián Cordero;Match Report;
9;Sat;19.10.19;18:30;Getafe;1;2–0;0.4;Leganés;13;Coliseum Alfonso Pérez;Juan Martínez;Match Report;
9;Sat;19.10.19;21:00;Mallorca;0.2;1–0;0.9;Real Madrid;20,275;Iberostar Estadi;Alberola Rojas;Match Report;
9;Sun;20.10.19;12:00;Alavés;1.8;2–0;1;Celta Vigo;16,584;Estadio de Mendizorroza;José González;Match Report;
9;Sun;20.10.19;14:00;Real Sociedad;1.4;3–1;0.9;Betis;28,032;Estadio Municipal de Anoeta;César Soto;Match Report;
9;Sun;20.10.19;16:00;Espanyol;0.9;0–1;1.3;Villarreal;20,653;RCDE Stadium;Carlos del Cerro;Match Report;
9;Sun;20.10.19;18:30;Athletic Club;1.2;1–1;0.8;Valladolid;37,107;San Mamés;Jesús Gil;Match Report;
9;Sun;20.10.19;21:00;Sevilla;2.3;1–0;0.5;Levante;34,612;Estadio Ramón Sánchez Pizjuán;Guillermo Cuadra;Match Report;
;;;;;;;;;;;;;
10;Fri;25.10.19;21:00;Villarreal;2.7;4–1;0.7;Alavés;16,049;Estadio de la Cerámica;David Medié;Match Report;
10;Sat;26.10.19;16:00;Leganés;1.6;1–0;0.6;Mallorca;10,058;Estadio Municipal de Butarque;Eduardo Prieto;Match Report;
10;Sat;26.10.19;18:30;Valladolid;1.9;2–0;0.5;Eibar;20,036;Estadio Municipal José Zorrilla;José Luis Munuera;Match Report;
10;Sat;26.10.19;21:00;Atlético Madrid;1.7;2–0;0.4;Athletic Club;59,211;Estadio Wanda Metropolitano;Alejandro Hernández;Match Report;
10;Sun;27.10.19;12:00;Celta Vigo;0.6;0–1;0.7;Real Sociedad;18,002;Estadio de Balaídos;Valentín Pizarro;Match Report;
10;Sun;27.10.19;14:00;Granada;1.8;1–0;0.7;Betis;18,985;Estadio Nuevo Los Cármenes;Antonio Matéu Lahoz;Match Report;
10;Sun;27.10.19;16:00;Levante;0.4;0–1;1;Espanyol;18,934;Estadio Ciudad de Valencia;Pablo González;Match Report;
10;Sun;27.10.19;18:30;Sevilla;2;2–0;0.8;Getafe;38,181;Estadio Ramón Sánchez Pizjuán;José Sánchez;Match Report;
10;Sun;27.10.19;21:00;Osasuna;2.7;3–1;0.9;Valencia;14,976;Estadio El Sadar;Santiago Jaime;Match Report;
;;;;;;;;;;;;;
11;Tue;29.10.19;19:00;Alavés;0.7;1–1;1.3;Atlético Madrid;17,235;Estadio de Mendizorroza;Javier Estrada;Match Report;
11;Tue;29.10.19;21:15;Barcelona;3.1;5–1;0.7;Valladolid;59,896;Camp Nou;Alberola Rojas;Match Report;
11;Wed;30.10.19;19:00;Valencia;0.8;1–1;0.4;Sevilla;37,881;Estadio de Mestalla;Carlos del Cerro;Match Report;
11;Wed;30.10.19;19:00;Real Sociedad;1.8;1–2;1.8;Levante;28,142;Estadio Municipal de Anoeta;Mario Melero;Match Report;
11;Wed;30.10.19;20:00;Athletic Club;0.4;3–0;0.7;Espanyol;37,094;San Mamés;Juan Martínez;Match Report;
11;Wed;30.10.19;21:00;Betis;1.1;2–1;1.7;Celta Vigo;43,353;Estadio Benito Villamarín;Jesús Gil;Match Report;
11;Wed;30.10.19;21:15;Real Madrid;4.3;5–0;0.2;Leganés;53,870;Estadio Santiago Bernabéu;César Soto;Match Report;
11;Thu;31.10.19;19:00;Mallorca;2.4;2–2;0.9;Osasuna;12,641;Iberostar Estadi;Adrián Cordero;Match Report;
11;Thu;31.10.19;19:00;Eibar;2;2–1;1.6;Villarreal;5,583;Estadio Municipal de Ipurúa;Guillermo Cuadra;Match Report;
11;Thu;31.10.19;21:15;Getafe;0.8;3–1;1.5;Granada;10,227;Coliseum Alfonso Pérez;José González;Match Report;
;;;;;;;;;;;;;
12;Sat;02.11.19;13:00;Espanyol;1.4;1–2;1.7;Valencia;18,428;RCDE Stadium;Valentín Pizarro;Match Report;
12;Sat;02.11.19;16:00;Levante;0.9;3–1;2.1;Barcelona;23,341;Estadio Ciudad de Valencia;Alejandro Hernández;Match Report;
12;Sat;02.11.19;18:30;Sevilla;0.8;1–1;1.9;Atlético Madrid;39,957;Estadio Ramón Sánchez Pizjuán;José González;Match Report;
12;Sat;02.11.19;21:00;Real Madrid;2.3;0–0;0.5;Betis;70,375;Estadio Santiago Bernabéu;José Sánchez;Match Report;
12;Sun;03.11.19;12:00;Valladolid;2;3–0;0.6;Mallorca;18,419;Estadio Municipal José Zorrilla;David Medié;Match Report;
12;Sun;03.11.19;14:00;Villarreal;0.8;0–0;0.7;Athletic Club;17,460;Estadio de la Cerámica;Santiago Jaime;Match Report;
12;Sun;03.11.19;16:00;Osasuna;3.8;4–2;1.7;Alavés;15,954;Estadio El Sadar;José Luis Munuera;Match Report;
12;Sun;03.11.19;18:30;Celta Vigo;0.2;0–1;0.5;Getafe;14,704;Estadio de Balaídos;Antonio Matéu Lahoz;Match Report;
12;Sun;03.11.19;18:30;Leganés;1.2;1–2;0.8;Eibar;9,649;Estadio Municipal de Butarque;Pablo González;Match Report;
12;Sun;03.11.19;21:00;Granada;0.2;1–2;0.9;Real Sociedad;16,898;Estadio Nuevo Los Cármenes;Eduardo Prieto;Match Report;
;;;;;;;;;;;;;
13;Fri;08.11.19;21:00;Real Sociedad;1.1;1–1;0.9;Leganés;27,684;Estadio Municipal de Anoeta;Juan Martínez;Match Report;
13;Sat;09.11.19;13:00;Alavés;2.9;3–0;0.3;Valladolid;16,148;Estadio de Mendizorroza;Mario Melero;Match Report;
13;Sat;09.11.19;16:00;Valencia;1.1;2–0;0.4;Granada;39,882;Estadio de Mestalla;Javier Estrada;Match Report;
13;Sat;09.11.19;18:30;Eibar;0.7;0–4;2.7;Real Madrid;7,045;Estadio Municipal de Ipurúa;Adrián Cordero;Match Report;
13;Sat;09.11.19;21:00;Barcelona;1.7;4–1;0.3;Celta Vigo;71,209;Camp Nou;Guillermo Cuadra;Match Report;
13;Sun;10.11.19;12:00;Mallorca;1.7;3–1;2.7;Villarreal;8,348;Iberostar Estadi;Carlos del Cerro;Match Report;
